h3_index,lat,lon,heading,s3_key,fetched_at,status
8944a900843ffff,28.515544,-81.3598854,90,bronze/images/orlando/8944a900843ffff_90.jpg,2026-04-14T18:17:11.020492+00:00,cached
8944a900843ffff,28.515544,-81.3598854,180,bronze/images/orlando/8944a900843ffff_180.jpg,2026-04-14T18:17:11.090902+00:00,cached
8944a900843ffff,28.515544,-81.3598854,270,bronze/images/orlando/8944a900843ffff_270.jpg,2026-04-14T18:17:11.156812+00:00,cached
8944a900847ffff,28.517942,-81.3599022,0,bronze/images/orlando/8944a900847ffff_0.jpg,2026-04-14T18:17:11.828600+00:00,ok
8944a900847ffff,28.517942,-81.3599022,90,bronze/images/orlando/8944a900847ffff_90.jpg,2026-04-14T18:17:12.486810+00:00,ok
8944a900847ffff,28.517942,-81.3599022,180,bronze/images/orlando/8944a900847ffff_180.jpg,2026-04-14T18:17:13.068442+00:00,ok
8944a900847ffff,28.517942,-81.3599022,270,bronze/images/orlando/8944a900847ffff_270.jpg,2026-04-14T18:17:13.676206+00:00,ok
8944a900847ffff,28.517942,-81.3599022,0,bronze/images/orlando/8944a900847ffff_0.jpg,2026-04-14T18:17:13.743580+00:00,cached
8944a900847ffff,28.517942,-81.3599022,90,bronze/images/orlando/8944a900847ffff_90.jpg,2026-04-14T18:17:13.810114+00:00,cached
8944a900847ffff,28.517942,-81.3599022,180,bronze/images/orlando/8944a900847ffff_180.jpg,2026-04-14T18:17:13.882324+00:00,cached
8944a900847ffff,28.517942,-81.3599022,270,bronze/images/orlando/8944a900847ffff_270.jpg,2026-04-14T18:17:13.950820+00:00,cached
8944a900853ffff,28.5130852,-81.3588467,0,bronze/images/orlando/8944a900853ffff_0.jpg,2026-04-14T18:17:14.615738+00:00,ok
8944a900853ffff,28.5130852,-81.3588467,90,bronze/images/orlando/8944a900853ffff_90.jpg,2026-04-14T18:17:15.137461+00:00,ok
8944a900853ffff,28.5130852,-81.3588467,180,bronze/images/orlando/8944a900853ffff_180.jpg,2026-04-14T18:17:15.660779+00:00,ok
8944a900853ffff,28.5130852,-81.3588467,270,bronze/images/orlando/8944a900853ffff_270.jpg,2026-04-14T18:17:16.158674+00:00,ok
8944a900853ffff,28.5130852,-81.3588467,0,bronze/images/orlando/8944a900853ffff_0.jpg,2026-04-14T18:17:16.231992+00:00,cached
8944a900853ffff,28.5130852,-81.3588467,90,bronze/images/orlando/8944a900853ffff_90.jpg,2026-04-14T18:17:16.298198+00:00,cached
8944a900853ffff,28.5130852,-81.3588467,180,bronze/images/orlando/8944a900853ffff_180.jpg,2026-04-14T18:17:16.363685+00:00,cached
8944a900853ffff,28.5130852,-81.3588467,270,bronze/images/orlando/8944a900853ffff_270.jpg,2026-04-14T18:17:16.428178+00:00,cached
8944a900857ffff,28.514329,-81.3598694,0,bronze/images/orlando/8944a900857ffff_0.jpg,2026-04-14T18:17:17.566841+00:00,ok
8944a900857ffff,28.514329,-81.3598694,90,bronze/images/orlando/8944a900857ffff_90.jpg,2026-04-14T18:17:18.091416+00:00,ok
8944a900857ffff,28.514329,-81.3598694,180,bronze/images/orlando/8944a900857ffff_180.jpg,2026-04-14T18:17:18.543607+00:00,ok
8944a900857ffff,28.514329,-81.3598694,270,bronze/images/orlando/8944a900857ffff_270.jpg,2026-04-14T18:17:19.096793+00:00,ok
8944a900857ffff,28.514329,-81.3598694,0,bronze/images/orlando/8944a900857ffff_0.jpg,2026-04-14T18:17:19.160978+00:00,cached
8944a900857ffff,28.514329,-81.3598694,90,bronze/images/orlando/8944a900857ffff_90.jpg,2026-04-14T18:17:19.224076+00:00,cached
8944a900857ffff,28.514329,-81.3598694,180,bronze/images/orlando/8944a900857ffff_180.jpg,2026-04-14T18:17:19.291131+00:00,cached
8944a900857ffff,28.514329,-81.3598694,270,bronze/images/orlando/8944a900857ffff_270.jpg,2026-04-14T18:17:19.364121+00:00,cached
8944a90085bffff,28.5132155,-81.3560868,0,bronze/images/orlando/8944a90085bffff_0.jpg,2026-04-14T18:17:19.947299+00:00,ok
8944a90085bffff,28.5132155,-81.3560868,90,bronze/images/orlando/8944a90085bffff_90.jpg,2026-04-14T18:17:20.455285+00:00,ok
8944a90085bffff,28.5132155,-81.3560868,180,bronze/images/orlando/8944a90085bffff_180.jpg,2026-04-14T18:17:20.985511+00:00,ok
8944a90085bffff,28.5132155,-81.3560868,270,bronze/images/orlando/8944a90085bffff_270.jpg,2026-04-14T18:17:21.529929+00:00,ok
8944a90085bffff,28.5132155,-81.3560868,0,bronze/images/orlando/8944a90085bffff_0.jpg,2026-04-14T18:17:21.619894+00:00,cached
8944a90085bffff,28.5132155,-81.3560868,90,bronze/images/orlando/8944a90085bffff_90.jpg,2026-04-14T18:17:21.682791+00:00,cached
8944a90085bffff,28.5132155,-81.3560868,180,bronze/images/orlando/8944a90085bffff_180.jpg,2026-04-14T18:17:21.752287+00:00,cached
8944a90085bffff,28.5132155,-81.3560868,270,bronze/images/orlando/8944a90085bffff_270.jpg,2026-04-14T18:17:21.823884+00:00,cached
8944a900863ffff,28.5222077,-81.3618643,0,bronze/images/orlando/8944a900863ffff_0.jpg,2026-04-14T18:17:22.842906+00:00,ok
8944a900863ffff,28.5222077,-81.3618643,90,bronze/images/orlando/8944a900863ffff_90.jpg,2026-04-14T18:17:23.430822+00:00,ok
8944a900863ffff,28.5222077,-81.3618643,180,bronze/images/orlando/8944a900863ffff_180.jpg,2026-04-14T18:17:23.961621+00:00,ok
8944a900863ffff,28.5222077,-81.3618643,270,bronze/images/orlando/8944a900863ffff_270.jpg,2026-04-14T18:17:24.590583+00:00,ok
8944a900863ffff,28.5222077,-81.3618643,0,bronze/images/orlando/8944a900863ffff_0.jpg,2026-04-14T18:17:24.680547+00:00,cached
8944a900863ffff,28.5222077,-81.3618643,90,bronze/images/orlando/8944a900863ffff_90.jpg,2026-04-14T18:17:24.758441+00:00,cached
8944a900863ffff,28.5222077,-81.3618643,180,bronze/images/orlando/8944a900863ffff_180.jpg,2026-04-14T18:17:24.853082+00:00,cached
8944a900863ffff,28.5222077,-81.3618643,270,bronze/images/orlando/8944a900863ffff_270.jpg,2026-04-14T18:17:24.916251+00:00,cached
8944a900867ffff,28.5246633,-81.3640436,0,bronze/images/orlando/8944a900867ffff_0.jpg,2026-04-14T18:17:25.713193+00:00,ok
8944a900867ffff,28.5246633,-81.3640436,90,bronze/images/orlando/8944a900867ffff_90.jpg,2026-04-14T18:17:26.335286+00:00,ok
8944a900867ffff,28.5246633,-81.3640436,180,bronze/images/orlando/8944a900867ffff_180.jpg,2026-04-14T18:17:26.996516+00:00,ok
8944a900867ffff,28.5246633,-81.3640436,270,bronze/images/orlando/8944a900867ffff_270.jpg,2026-04-14T18:17:27.685515+00:00,ok
8944a900867ffff,28.5246633,-81.3640436,0,bronze/images/orlando/8944a900867ffff_0.jpg,2026-04-14T18:17:27.749947+00:00,cached
8944a900867ffff,28.5246633,-81.3640436,90,bronze/images/orlando/8944a900867ffff_90.jpg,2026-04-14T18:17:27.818373+00:00,cached
8944a900867ffff,28.5246633,-81.3640436,180,bronze/images/orlando/8944a900867ffff_180.jpg,2026-04-14T18:17:27.886927+00:00,cached
8944a900867ffff,28.5246633,-81.3640436,270,bronze/images/orlando/8944a900867ffff_270.jpg,2026-04-14T18:17:27.955965+00:00,cached
8944a90086bffff,28.523994,-81.3599331,0,bronze/images/orlando/8944a90086bffff_0.jpg,2026-04-14T18:17:28.637698+00:00,ok
8944a90086bffff,28.523994,-81.3599331,90,bronze/images/orlando/8944a90086bffff_90.jpg,2026-04-14T18:17:29.157715+00:00,ok
8944a90086bffff,28.523994,-81.3599331,180,bronze/images/orlando/8944a90086bffff_180.jpg,2026-04-14T18:17:29.713274+00:00,ok
8944a90086bffff,28.523994,-81.3599331,270,bronze/images/orlando/8944a90086bffff_270.jpg,2026-04-14T18:17:30.305838+00:00,ok
8944a90086bffff,28.523994,-81.3599331,0,bronze/images/orlando/8944a90086bffff_0.jpg,2026-04-14T18:17:30.368569+00:00,cached
8944a90086bffff,28.523994,-81.3599331,90,bronze/images/orlando/8944a90086bffff_90.jpg,2026-04-14T18:17:30.433123+00:00,cached
8944a90086bffff,28.523994,-81.3599331,180,bronze/images/orlando/8944a90086bffff_180.jpg,2026-04-14T18:17:30.498919+00:00,cached
8944a90086bffff,28.523994,-81.3599331,270,bronze/images/orlando/8944a90086bffff_270.jpg,2026-04-14T18:17:30.565864+00:00,cached
8944a90086fffff,28.5269621,-81.3605767,0,bronze/images/orlando/8944a90086fffff_0.jpg,2026-04-14T18:17:31.331641+00:00,ok
8944a90086fffff,28.5269621,-81.3605767,90,bronze/images/orlando/8944a90086fffff_90.jpg,2026-04-14T18:17:31.924467+00:00,ok
8944a90086fffff,28.5269621,-81.3605767,180,bronze/images/orlando/8944a90086fffff_180.jpg,2026-04-14T18:17:32.342086+00:00,ok
8944a90086fffff,28.5269621,-81.3605767,270,bronze/images/orlando/8944a90086fffff_270.jpg,2026-04-14T18:17:33.012998+00:00,ok
8944a90086fffff,28.5257764,-81.3599698,0,bronze/images/orlando/8944a90086fffff_0.jpg,2026-04-14T18:17:33.080208+00:00,cached
8944a90086fffff,28.5257764,-81.3599698,90,bronze/images/orlando/8944a90086fffff_90.jpg,2026-04-14T18:17:33.155742+00:00,cached
8944a90086fffff,28.5257764,-81.3599698,180,bronze/images/orlando/8944a90086fffff_180.jpg,2026-04-14T18:17:33.230785+00:00,cached
8944a90086fffff,28.5257764,-81.3599698,270,bronze/images/orlando/8944a90086fffff_270.jpg,2026-04-14T18:17:33.300619+00:00,cached
8944a900873ffff,28.5203742,-81.3629519,0,bronze/images/orlando/8944a900873ffff_0.jpg,2026-04-14T18:17:34.007505+00:00,ok
8944a900873ffff,28.5203742,-81.3629519,90,bronze/images/orlando/8944a900873ffff_90.jpg,2026-04-14T18:17:34.505581+00:00,ok
8944a900873ffff,28.5203742,-81.3629519,180,bronze/images/orlando/8944a900873ffff_180.jpg,2026-04-14T18:17:35.009401+00:00,ok
8944a900873ffff,28.5203742,-81.3629519,270,bronze/images/orlando/8944a900873ffff_270.jpg,2026-04-14T18:17:35.538196+00:00,ok
8944a900873ffff,28.5203742,-81.3629519,0,bronze/images/orlando/8944a900873ffff_0.jpg,2026-04-14T18:17:35.602055+00:00,cached
8944a900873ffff,28.5203742,-81.3629519,90,bronze/images/orlando/8944a900873ffff_90.jpg,2026-04-14T18:17:35.666045+00:00,cached
8944a900873ffff,28.5203742,-81.3629519,180,bronze/images/orlando/8944a900873ffff_180.jpg,2026-04-14T18:17:35.730606+00:00,cached
8944a900873ffff,28.5203742,-81.3629519,270,bronze/images/orlando/8944a900873ffff_270.jpg,2026-04-14T18:17:35.798162+00:00,cached
8944a900877ffff,28.5226802,-81.3654558,0,bronze/images/orlando/8944a900877ffff_0.jpg,2026-04-14T18:17:36.571255+00:00,ok
8944a900877ffff,28.5226802,-81.3654558,90,bronze/images/orlando/8944a900877ffff_90.jpg,2026-04-14T18:17:37.086798+00:00,ok
8944a900877ffff,28.5226802,-81.3654558,180,bronze/images/orlando/8944a900877ffff_180.jpg,2026-04-14T18:17:37.576247+00:00,ok
8944a900877ffff,28.5226802,-81.3654558,270,bronze/images/orlando/8944a900877ffff_270.jpg,2026-04-14T18:17:38.228281+00:00,ok
8944a900877ffff,28.5226802,-81.3654558,0,bronze/images/orlando/8944a900877ffff_0.jpg,2026-04-14T18:17:38.298280+00:00,cached
8944a900877ffff,28.5226802,-81.3654558,90,bronze/images/orlando/8944a900877ffff_90.jpg,2026-04-14T18:17:38.374225+00:00,cached
8944a900877ffff,28.5226802,-81.3654558,180,bronze/images/orlando/8944a900877ffff_180.jpg,2026-04-14T18:17:38.437975+00:00,cached
8944a900877ffff,28.5226802,-81.3654558,270,bronze/images/orlando/8944a900877ffff_270.jpg,2026-04-14T18:17:38.503237+00:00,cached
