h3_index,lat,lon,heading,s3_key,fetched_at,status
89441e70047ffff,27.3364587,-82.5078882,90,bronze/images/89441e70047ffff_90.jpg,2026-04-08T00:07:04.107695+00:00,cached
89441e7004bffff,27.3342462,-82.5019659,0,bronze/images/89441e7004bffff_0.jpg,2026-04-08T00:07:04.484714+00:00,no_imagery
89441e7004bffff,27.3342462,-82.5019659,90,bronze/images/89441e7004bffff_90.jpg,2026-04-08T00:07:04.866117+00:00,no_imagery
89441e7004bffff,27.3342462,-82.5019659,0,bronze/images/89441e7004bffff_0.jpg,2026-04-08T00:07:05.226507+00:00,no_imagery
89441e7004bffff,27.3342462,-82.5019659,90,bronze/images/89441e7004bffff_90.jpg,2026-04-08T00:07:05.587225+00:00,no_imagery
89441e7004fffff,27.337229,-82.505707,0,bronze/images/89441e7004fffff_0.jpg,2026-04-08T00:07:06.335779+00:00,ok
89441e7004fffff,27.337229,-82.505707,90,bronze/images/89441e7004fffff_90.jpg,2026-04-08T00:07:06.983562+00:00,ok
89441e7004fffff,27.3374554,-82.5057247,0,bronze/images/89441e7004fffff_0.jpg,2026-04-08T00:07:07.027482+00:00,cached
89441e7004fffff,27.3374554,-82.5057247,90,bronze/images/89441e7004fffff_90.jpg,2026-04-08T00:07:07.075583+00:00,cached
89441e70053ffff,27.3316085,-82.5053138,0,bronze/images/89441e70053ffff_0.jpg,2026-04-08T00:07:07.519074+00:00,no_imagery
89441e70053ffff,27.3316085,-82.5053138,90,bronze/images/89441e70053ffff_90.jpg,2026-04-08T00:07:07.885860+00:00,no_imagery
89441e70053ffff,27.3316085,-82.5053138,0,bronze/images/89441e70053ffff_0.jpg,2026-04-08T00:07:08.254295+00:00,no_imagery
89441e70053ffff,27.3316085,-82.5053138,90,bronze/images/89441e70053ffff_90.jpg,2026-04-08T00:07:08.613106+00:00,no_imagery
89441e70057ffff,27.332675,-82.509734,0,bronze/images/89441e70057ffff_0.jpg,2026-04-08T00:07:09.453626+00:00,ok
89441e70057ffff,27.332675,-82.509734,90,bronze/images/89441e70057ffff_90.jpg,2026-04-08T00:07:10.188732+00:00,ok
89441e70057ffff,27.332884,-82.509952,0,bronze/images/89441e70057ffff_0.jpg,2026-04-08T00:07:10.562828+00:00,cached
89441e70057ffff,27.332884,-82.509952,90,bronze/images/89441e70057ffff_90.jpg,2026-04-08T00:07:10.620528+00:00,cached
89441e7005bffff,27.3313332,-82.5029128,0,bronze/images/89441e7005bffff_0.jpg,2026-04-08T00:07:10.975738+00:00,no_imagery
89441e7005bffff,27.3313332,-82.5029128,90,bronze/images/89441e7005bffff_90.jpg,2026-04-08T00:07:11.333649+00:00,no_imagery
89441e7005bffff,27.3313332,-82.5029128,0,bronze/images/89441e7005bffff_0.jpg,2026-04-08T00:07:11.685543+00:00,no_imagery
89441e7005bffff,27.3313332,-82.5029128,90,bronze/images/89441e7005bffff_90.jpg,2026-04-08T00:07:12.059781+00:00,no_imagery
89441e70063ffff,27.3413439,-82.5088723,0,bronze/images/89441e70063ffff_0.jpg,2026-04-08T00:07:12.838197+00:00,ok
89441e70063ffff,27.3413439,-82.5088723,90,bronze/images/89441e70063ffff_90.jpg,2026-04-08T00:07:13.453095+00:00,ok
89441e70063ffff,27.3413439,-82.5088723,0,bronze/images/89441e70063ffff_0.jpg,2026-04-08T00:07:13.522664+00:00,cached
89441e70063ffff,27.3413439,-82.5088723,90,bronze/images/89441e70063ffff_90.jpg,2026-04-08T00:07:13.592333+00:00,cached
89441e70067ffff,27.3431539,-82.5120094,0,bronze/images/89441e70067ffff_0.jpg,2026-04-08T00:07:14.460418+00:00,ok
89441e70067ffff,27.3431539,-82.5120094,90,bronze/images/89441e70067ffff_90.jpg,2026-04-08T00:07:15.066915+00:00,ok
89441e70067ffff,27.3431539,-82.5120094,0,bronze/images/89441e70067ffff_0.jpg,2026-04-08T00:07:15.117207+00:00,cached
89441e70067ffff,27.3431539,-82.5120094,90,bronze/images/89441e70067ffff_90.jpg,2026-04-08T00:07:15.167048+00:00,cached
89441e7006bffff,27.3418195,-82.5057283,0,bronze/images/89441e7006bffff_0.jpg,2026-04-08T00:07:15.920171+00:00,ok
